w1	w2	editsim
bıkkınlık	bıkkıntı	0.7777777777777778
bıkkınlık	yıkkınlık	0.8888888888888888
bıkkıntı	kırkıntı	0.75
bıkkıntı	sıkıntı	0.75
bıkkıntı	yıkıntı	0.75
bıkkıntı	çıkıntı	0.75
bıkkıntı	ıkıntı	0.75
bıngıldak	çıngırdak	0.7777777777777778
bırakılma	bırakım	0.7777777777777778
bırakılma	bırakışma	0.8888888888888888
bırakım	bırakıt	0.8571428571428572
bırakım	bırakışma	0.7777777777777778
bızdık	dızdık	0.8333333333333334
bıçaklama	koçaklama	0.7777777777777778
bıçaklık	bıçakçı	0.75
bıçaklık	bıçakçılık	0.8
bıçaklık	kıyaklık	0.75
bıçaklık	kızaklık	0.75
bıçaklık	sıcaklık	0.75
bıçaklık	çıraklık	0.75
bıçaklık	ıraklık	0.75
bıçakçılık	kaçakçılık	0.8
bıçkıcılık	fıçıcılık	0.8
cadılık	camcılık	0.75
cadılık	canlılık	0.75
cadılık	cazcılık	0.75
cadılık	dadılık	0.8571428571428572
cadılık	kadılık	0.8571428571428572
cadılık	kadınlık	0.75
cahiliye	cahiliyet	0.8888888888888888
cahiliye	dahiliye	0.875
cahiliye	dâhiliye	0.75
cahiliye	tahliye	0.75
cahiliyet	dahiliye	0.7777777777777778
cahiliyet	kabiliyet	0.7777777777777778
cahillik	câhillik	0.875
cahillik	dahilik	0.75
cahillik	gafillik	0.75
cahillik	kahillik	0.875
cahillik	kahinlik	0.75
cahillik	katillik	0.75
cahillik	kâhillik	0.75
cahillik	rahiplik	0.75
cahillik	sahihlik	0.75
cahillik	sahiplik	0.75
cahillik	şahitlik	0.75
cakacı	lakacı	0.8333333333333334
cakacı	takacı	0.8333333333333334
cakacı	şakacı	0.8333333333333334
cakacılık	camcılık	0.7777777777777778
cakacılık	cazcılık	0.7777777777777778
cakacılık	cilacılık	0.7777777777777778
cakacılık	dadacılık	0.7777777777777778
cakacılık	havacılık	0.7777777777777778
cakacılık	kakmacılık	0.8
cakacılık	kamacılık	0.7777777777777778
cakacılık	karacılık	0.7777777777777778
cakacılık	lakacılık	0.8888888888888888
cakacılık	lamacılık	0.7777777777777778
cakacılık	lapacılık	0.7777777777777778
cakacılık	maşacılık	0.7777777777777778
cakacılık	paçacılık	0.7777777777777778
cakacılık	plakacılık	0.8
cakacılık	rakıcılık	0.7777777777777778
cakacılık	sayacılık	0.7777777777777778
cakacılık	takacılık	0.8888888888888888
cakacılık	taklacılık	0.8
cakacılık	yakıcılık	0.7777777777777778
cakacılık	yamacılık	0.7777777777777778
cakacılık	çapacılık	0.7777777777777778
cakacılık	şakacılık	0.8888888888888888
cakacılık	şapkacılık	0.8
cakalanma	canlanma	0.7777777777777778
cakalanma	mayalanma	0.7777777777777778
cakalanma	yakalama	0.7777777777777778
cakalanma	yaralanma	0.7777777777777778
cakarta	jakarta	0.8571428571428572
california	kaliforniya	0.8181818181818181
cambazlık	gammazlık	0.7777777777777778
cambazlık	lambalık	0.7777777777777778
cambazlık	namazlık	0.7777777777777778
camcılık	camlık	0.75
camcılık	canlılık	0.75
camcılık	cazcılık	0.875
camcılık	dağcılık	0.75
camcılık	falcılık	0.75
camcılık	hacılık	0.75
camcılık	hancılık	0.75
camcılık	hazcılık	0.75
camcılık	kamacılık	0.7777777777777778
camcılık	lamacılık	0.7777777777777778
camcılık	malcılık	0.75
camcılık	salcılık	0.75
camcılık	savcılık	0.75
camcılık	sazcılık	0.75
camcılık	sağcılık	0.75
camcılık	yamacılık	0.7777777777777778
camcılık	yağcılık	0.75
camcılık	zağcılık	0.75
camcılık	çancılık	0.75
camcılık	çaycılık	0.75
camekan	camekân	0.8571428571428572
camevi	canevi	0.8333333333333334
camevi	cemevi	0.8333333333333334
camkanatlılar	düzkanatlılar	0.7692307692307692
camkanatlılar	kanatlılar	0.7692307692307692
camkanatlılar	kınkanatlılar	0.7692307692307692
camkanatlılar	pulkanatlılar	0.7692307692307692
camkanatlılar	yarımkanatlılar	0.8
camkanatlılar	zarkanatlılar	0.8461538461538461
camlaştırma	darlaştırma	0.8181818181818181
camlaştırma	ilahlaştırma	0.75
camlaştırma	islamlaştırma	0.7692307692307692
camlaştırma	kamulaştırma	0.8333333333333334
camlaştırma	yasalaştırma	0.75
camlık	cağlık	0.8333333333333334
camlık	tamlık	0.8333333333333334
camlık	çamlık	0.8333333333333334
camsuyu	imamsuyu	0.75
canada	kanada	0.8333333333333334
candanlık	kandaşlık	0.7777777777777778
candanlık	nadanlık	0.7777777777777778
candanlık	tannanlık	0.7777777777777778
candanlık	vandallık	0.7777777777777778
candanlık	yandaşlık	0.7777777777777778
candanlık	yağdanlık	0.7777777777777778
candanlık	çaydanlık	0.7777777777777778
candanlık	şamdanlık	0.7777777777777778
candaş	yandaş	0.8333333333333334
cangıl	cıngıl	0.8333333333333334
canidae	caviidae	0.75
canidae	ranidae	0.8571428571428572
cankurtaran	cankurtaranlık	0.7857142857142857
canlandırma	canlandırıcı	0.75
canlandırma	canlandırım	0.8181818181818181
canlandırma	gamlandırmak	0.75
canlandırma	havalandırma	0.75
canlandırma	puanlandırma	0.8333333333333334
canlandırma	yapılandırma	0.75
canlandırıcı	canlandırıcılık	0.8
canlandırıcı	canlandırım	0.8333333333333334
canlandırıcı	dolandırıcı	0.75
canlandırıcı	havalandırıcı	0.7692307692307692
canlandırıcı	kalandırcı	0.75
canlandırıcı	sulandırıcı	0.75
canlandırıcı	tatlandırıcı	0.8333333333333334
canlandırıcılık	dolandırıcılık	0.8
canlandırıcılık	inandırıcılık	0.8
canlanma	nazlanma	0.75
canlanma	sallanma	0.75
canlanma	yaslanma	0.75
canlanma	yaşlanma	0.75
canlıcı	canlılık	0.75
canlıcılık	canlılık	0.8
canlıcılık	halıcılık	0.8
canlıcılık	kalıcılık	0.8
canlıcılık	osmanlıcılık	0.75
canlıcılık	tanrıcılık	0.8
canlıcılık	tatlıcılık	0.8
canlıcılık	yanıltıcılık	0.75
canlılık	cansızlık	0.7777777777777778
canlılık	cazcılık	0.75
canlılık	hancılık	0.75
canlılık	karlılık	0.75
canlılık	sangılık	0.75
canlılık	tanrılık	0.75
canlılık	tatlılık	0.75
canlılık	yanlılık	0.875
canlılık	yanlışlık	0.7777777777777778
canlılık	yaşlılık	0.75
canlılık	çalılık	0.75
canlılık	çancılık	0.75
cansızlık	gamsızlık	0.7777777777777778
cansızlık	haksızlık	0.7777777777777778
cansızlık	imansızlık	0.8
cansızlık	inansızlık	0.8
cansızlık	izansızlık	0.8
cansızlık	kansızlık	0.8888888888888888
cansızlık	karsızlık	0.7777777777777778
cansızlık	manasızlık	0.8
cansızlık	oransızlık	0.8
cansızlık	tanısızlık	0.8
cansızlık	tatsızlık	0.7777777777777778
cansızlık	vicdansızlık	0.75
cansızlık	yansızlık	0.8888888888888888
cansızlık	şanssızlık	0.8
casusluk	cesurluk	0.75
casusluk	hasutluk	0.75
casusluk	masumluk	0.75
caydırıcı	caydırıcılık	0.75
caydırıcı	kaldırıcı	0.7777777777777778
caydırıcılık	inandırıcılık	0.7692307692307692
caydırıcılık	kaldırımcılık	0.7692307692307692
caydırıcılık	kandırıcılık	0.8333333333333334
caydırıcılık	kaytarıcılık	0.75
caydırıcılık	kayırıcılık	0.8333333333333334
caydırıcılık	mandıracılık	0.75
caydırıcılık	saldırıcılık	0.8333333333333334
caydırıcılık	yıldırıcılık	0.75
caydırıcılık	çadırcılık	0.75
cayırtı	cazırtı	0.8571428571428572
cayırtı	cıyırtı	0.8571428571428572
cayırtı	haykırtı	0.75
cazbant	cazbantçı	0.7777777777777778
cazcılık	dağcılık	0.75
cazcılık	falcılık	0.75
cazcılık	hacılık	0.75
cazcılık	hancılık	0.75
cazcılık	hazcılık	0.875
cazcılık	malcılık	0.75
cazcılık	mazılık	0.75
cazcılık	salcılık	0.75
cazcılık	savcılık	0.75
cazcılık	sazcılık	0.875
cazcılık	sağcılık	0.75
cazcılık	yazıcılık	0.7777777777777778
cazcılık	yağcılık	0.75
cazcılık	zağcılık	0.75
cazcılık	çancılık	0.75
cazcılık	çaycılık	0.75
cazibesizlik	gailesizlik	0.75
cazibesizlik	kafiyesizlik	0.75
cazibesizlik	kaidesizlik	0.75
cazibesizlik	kalitesizlik	0.75
cazırtı	cızırtı	0.8571428571428572
cağlık	sağlık	0.8333333333333334
cağlık	yağlık	0.8333333333333334
cebeci	cebeli	0.8333333333333334
cebire	cezire	0.8333333333333334
cebriye	tebriye	0.8571428571428572
cehalet	cehâlet	0.8571428571428572
cehalet	dehalet	0.8571428571428572
celadet	celâdet	0.8571428571428572
celadet	veladet	0.8571428571428572
celali	celâli	0.8333333333333334
celali	helali	0.8333333333333334
celeplik	celepçi	0.75
celeplik	celepçilik	0.8
celeplik	eleklik	0.75
celeplik	keleklik	0.75
celeplik	keleşlik	0.75
celeplik	melezlik	0.75
celeplik	saleplik	0.75
celeplik	seleklik	0.75
celepçi	kelepçi	0.8571428571428572
celepçilik	cepçilik	0.8
celepçilik	elekçilik	0.8
celepçilik	kelepçilik	0.9
celepçilik	salepçilik	0.8
celepçilik	şilepçilik	0.8
cellat	cellât	0.8333333333333334
cellatlık	cellâtlık	0.8888888888888888
cellatlık	evlatlık	0.7777777777777778
cellatlık	tellaklık	0.7777777777777778
cellatlık	tellallık	0.7777777777777778
cellâtlık	evlâtlık	0.7777777777777778
celâlilik	ellilik	0.7777777777777778
celâlilik	helâllik	0.7777777777777778
cemaat	cemadat	0.8571428571428572
cemaat	cemşat	0.8333333333333334
cemiyet	kemiyet	0.8571428571428572
cemiyet	resmiyet	0.75
cemiyet	âdemiyet	0.75
cendere	menderes	0.75
cendere	şendere	0.8571428571428572
cengaverlik	cengâverlik	0.9090909090909091
cengel	kengel	0.8333333333333334
cengel	çengel	0.8333333333333334
cennet	cinnet	0.8333333333333334
cennetlik	zennelik	0.7777777777777778
cennetmekan	cennetmekân	0.9090909090909091
center	kenter	0.8333333333333334
centilmenlik	yenilmezlik	0.75
cephane	cephaneci	0.7777777777777778
cephaneci	cephanecilik	0.75
cephaneci	cephanelik	0.8
cephaneci	kerhaneci	0.7777777777777778
cephaneci	meyhaneci	0.7777777777777778
cephanecilik	cephanelik	0.8333333333333334
cephanecilik	dershanecilik	0.7692307692307692
cephanecilik	meyhanecilik	0.8333333333333334
cephanecilik	çayhanecilik	0.75
cepken	sepken	0.8333333333333334
cepkitabı	elkitabı	0.7777777777777778
cepçilik	elçilik	0.75
cepçilik	etçilik	0.75
cepçilik	ipçilik	0.75
cepçilik	keçilik	0.75
cepçilik	sesçilik	0.75
cepçilik	tekçilik	0.75
cepçilik	çerçilik	0.75
cerahatlenme	cesaretlenme	0.75
cereme	pereme	0.8333333333333334
cereyan	dermeyan	0.75
ceride	cervidae	0.75
cermen	cermence	0.75
cermen	germen	0.8333333333333334
cermen	kermen	0.8333333333333334
cermence	ermenice	0.75
cermence	fermene	0.75
cerrah	cerrahi	0.8571428571428572
cerrah	cerrar	0.8333333333333334
cerrahlık	ferahlık	0.7777777777777778
cervidae	corvidae	0.875
cervus	corvus	0.8333333333333334
cesamet	cesaret	0.8571428571428572
cesaret	esaret	0.8571428571428572
cesaretlendirilme	cesaretlendirme	0.8823529411764706
cesaretlendirme	cesaretlenme	0.8
cesaretlilik	cesaretsizlik	0.8461538461538461
cesaretlilik	maharetlilik	0.75
cesaretsizlik	metanetsizlik	0.7692307692307692
cesaretsizlik	nezaketsizlik	0.7692307692307692
cesurluk	memurluk	0.75
cesurluk	susurluk	0.75
cevahir	cevahirci	0.7777777777777778
cevahir	cevâhir	0.8571428571428572
cevahir	zevahir	0.8571428571428572
cevahirci	cevahircilik	0.75
cevahircilik	revanicilik	0.75
cevahircilik	teşhircilik	0.75
cevahircilik	şehircilik	0.75
cevelan	cleveland	0.7777777777777778
cevher	gevher	0.8333333333333334
cevher	mücevher	0.75
cevizlik	denizlik	0.75
cevizlik	sekizlik	0.75
cevizlik	semizlik	0.75
cevizlik	temizlik	0.75
cevizlik	çeviklik	0.75
cevizlik	çeyizlik	0.75
ceyhan	ceylan	0.8333333333333334
ceyhan	reyhan	0.8333333333333334
ceyhan	seyhan	0.8333333333333334
cezayir	cezayirli	0.7777777777777778
chamaeleonidae	chamaeleontidae	0.9333333333333333
cibinlik	nikbinlik	0.7777777777777778
cibinlik	şirinlik	0.75
cibuti	cibutili	0.75
cicibaba	cicimama	0.75
ciddilik	ciddîlik	0.875
ciddilik	cimrilik	0.75
ciddilik	maddilik	0.75
ciddiyet	cildiye	0.75
ciddiyet	cinsiyet	0.75
ciddiyet	maddiyet	0.75
ciddiyet	zıddiyet	0.75
ciharıdü	ciharıse	0.75
ciharıse	ciharıyek	0.7777777777777778
ciklet	çiklet	0.8333333333333334
cilacı	cilâcı	0.8333333333333334
cilacılık	ilancılık	0.7777777777777778
cilacılık	kiracılık	0.7777777777777778
cilacılık	kolacılık	0.7777777777777778
cildiye	cildiyeci	0.7777777777777778
ciltlik	ciltçilik	0.7777777777777778
ciltçilik	fitçilik	0.7777777777777778
ciltçilik	çiftçilik	0.7777777777777778
cimicidae	culicidae	0.7777777777777778
cimnastikçi	jimnastikçi	0.9090909090909091
cimrilik	dirilik	0.75
cimrilik	irilik	0.75
cimrilik	sivrilik	0.75
cinayet	cinsiyet	0.75
cinayet	inayet	0.8571428571428572
cindarısı	hintdarısı	0.8
cinnet	minnet	0.8333333333333334
cinsellik	cinslik	0.7777777777777778
cinsellik	eşcinsellik	0.8181818181818181
cinsiyet	irsiyet	0.75
cinsiyet	ünsiyet	0.75
cinslik	sinsilik	0.75
ciritçi	kibritçi	0.75
cisimcik	isimci	0.75
cisimcik	isimlik	0.75
clearing	leasing	0.75
colombia	columbia	0.875
colombia	kolombiya	0.7777777777777778
columbia	columbidae	0.8
coğrafya	coğrafyacı	0.8
coğrafyacı	coğrafyacılık	0.7692307692307692
coğrafyacılık	doğramacılık	0.7692307692307692
coşumcu	koşumcu	0.8571428571428572
coşuntu	koşuntu	0.8571428571428572
crocodylia	crocodylidae	0.8333333333333334
crocodylia	crocodylus	0.8
cumbadak	cumbalak	0.875
cumbadak	cuppadak	0.75
cumhurbaşkanlık	cumhurbaşkanlığı	0.875
cumhurbaşkanlık	cumhurbaşkanı	0.8666666666666667
cumhurbaşkanlığı	cumhurbaşkanı	0.8125
cumhuriyet	cumhuriyetçi	0.8333333333333334
cumudiye	cümudiye	0.875
curacı	kuracı	0.8333333333333334
câhillik	dâhilik	0.75
câhillik	kahillik	0.75
câhillik	kâhillik	0.875
câhillik	kâhinlik	0.75
câhillik	sâhiplik	0.75
cömertlik	mertlik	0.7777777777777778
cömertlik	namertlik	0.7777777777777778
cücelik	güncelik	0.75
cücelik	yücelik	0.8571428571428572
cülusiye	cümudiye	0.75
cümbüş	cümbüşçü	0.75
cümbüşçü	gümüşçü	0.75
cünüplük	dünürlük	0.75
cüretkarlık	cüretkârlık	0.9090909090909091
cüzzam	hüzzam	0.8333333333333334
cılızlık	yıldızlık	0.7777777777777778
cımbar	çımbar	0.8333333333333334
cımbız	cımbızcı	0.75
cıncık	mıncık	0.8333333333333334
cıngıl	çıngıl	0.8333333333333334
cıngıl	şıngıl	0.8333333333333334
cırcırböceği	kırmızböceği	0.75
cırdaval	hırdavat	0.75
cırlak	cırlayık	0.75
cırlak	cırnak	0.8333333333333334
cırlak	pırlak	0.8333333333333334
cırmık	cırnık	0.8333333333333334
cırmık	tırmık	0.8333333333333334
cırnak	cırnık	0.8333333333333334
cırnak	kırnak	0.8333333333333334
cırnak	tırnak	0.8333333333333334
cırnak	şırnak	0.8333333333333334
cırnık	zırnık	0.8333333333333334
cırnık	çırnık	0.8333333333333334
cırıltı	cıvıltı	0.8571428571428572
cırıltı	cızıltı	0.8571428571428572
cırıltı	dırıltı	0.8571428571428572
cırıltı	hırıltı	0.8571428571428572
cırıltı	mırıltı	0.8571428571428572
cırıltı	pırıltı	0.8571428571428572
cırıltı	vırıltı	0.8571428571428572
cırıltı	zırıltı	0.8571428571428572
cırıltı	şırıltı	0.8571428571428572
cıvıltı	cızıltı	0.8571428571428572
cıyırtı	cızırtı	0.8571428571428572
cızgara	ızgara	0.8571428571428572
cızıltı	cızırtı	0.8571428571428572
cızıltı	kızıltı	0.8571428571428572
cızıltı	sızıltı	0.8571428571428572
cızıltı	vızıltı	0.8571428571428572
dadacı	damacı	0.8333333333333334
dadacı	danacı	0.8333333333333334
dadacı	davacı	0.8333333333333334
dadacılık	dadılık	0.7777777777777778
dadacılık	dalancılık	0.8
dadacılık	damgacılık	0.8
dadacılık	dağcılık	0.7777777777777778
dadacılık	doğacılık	0.7777777777777778
dadacılık	faydacılık	0.8
dadacılık	gaydacılık	0.8
dadacılık	havacılık	0.7777777777777778
dadacılık	kamacılık	0.7777777777777778
dadacılık	karacılık	0.7777777777777778
dadacılık	lakacılık	0.7777777777777778
dadacılık	lamacılık	0.7777777777777778
dadacılık	lapacılık	0.7777777777777778
dadacılık	mandacılık	0.8
dadacılık	maşacılık	0.7777777777777778
dadacılık	modacılık	0.7777777777777778
dadacılık	odacılık	0.7777777777777778
dadacılık	paçacılık	0.7777777777777778
dadacılık	radarcılık	0.8
dadacılık	sayacılık	0.7777777777777778
dadacılık	takacılık	0.7777777777777778
dadacılık	vardacılık	0.8
dadacılık	yamacılık	0.7777777777777778
dadacılık	çapacılık	0.7777777777777778
dadacılık	şakacılık	0.7777777777777778
dadılık	damızlık	0.75
dadılık	dayılık	0.8571428571428572
dadılık	dağcılık	0.75
dadılık	kadılık	0.8571428571428572
dadılık	kadınlık	0.75
dadılık	odacılık	0.75
dahilik	dahiliye	0.75
dahilik	dakiklik	0.75
dahilik	dâhilik	0.8571428571428572
dahilik	kahillik	0.75
dahilik	kahinlik	0.75
dahilik	rahiplik	0.75
dahilik	sahihlik	0.75
dahilik	sahiplik	0.75
dahilik	sathilik	0.75
dahilik	vahşilik	0.75
dahilik	yahşilik	0.75
dahilik	şahitlik	0.75
dahiliye	dahiliyeci	0.8
dahiliye	duhuliye	0.75
dahiliye	dâhiliye	0.875
dahiliye	tahliye	0.75
dahiliyeci	dâhiliyeci	0.9
dakikalık	dakiklik	0.7777777777777778
dakiklik	dikizlik	0.75
dakiklik	fakirlik	0.75
dakiklik	hakimlik	0.75
dakiklik	laiklik	0.75
dakiklik	makilik	0.75
dakiklik	naziklik	0.75
dakiklik	rakiplik	0.75
dakiklik	sadiklik	0.75
dakiklik	sakinlik	0.75
dakiklik	şakilik	0.75
daktilograf	daktilografi	0.9166666666666666
dalakotu	tarakotu	0.75
dalalet	dalâlet	0.8571428571428572
dalalet	delalet	0.8571428571428572
dalaman	dalyasan	0.75
dalancı	dalyancı	0.875
dalancı	talancı	0.8571428571428572
dalancı	yalancı	0.8571428571428572
dalancılık	doğancılık	0.8
dalancılık	ilancılık	0.8
dalancılık	kalaycılık	0.8
dalancılık	kazancılık	0.8
dalancılık	kolancılık	0.8
dalancılık	nalıncılık	0.8
dalancılık	oğlancılık	0.8
dalancılık	plancılık	0.8
dalancılık	talancılık	0.9
dalancılık	yabancılık	0.8
dalancılık	yalancılık	0.9
dalavere	dalavereci	0.8
dalavere	dilaver	0.75
dalavereci	dalaverecilik	0.7692307692307692
dalaşma	dolaşma	0.8571428571428572
dalaşma	haklaşma	0.75
dalaşma	taşlaşma	0.75
dalaşma	yaklaşma	0.75
dalbastı	kaşbastı	0.75
dalbastı	kolbastı	0.75
dalbastı	külbastı	0.75
dalcık	dalgacık	0.75
dalcık	damlacık	0.75
daldırma	doldurma	0.75
daldırma	kaldırma	0.875
daldırma	kandırma	0.75
daldırma	kaydırma	0.75
daldırma	saldırma	0.875
daldırma	yıldırma	0.75
daldırma	çıldırma	0.75
daldız	yaldız	0.8333333333333334
dalgacık	damgacı	0.75
dalgacık	damlacık	0.75
dalgakıran	dalkıran	0.8
dalgalandırıcı	havalandırıcı	0.7857142857142857
dalgınlık	dalgıçlık	0.8888888888888888
dalgınlık	dargınlık	0.8888888888888888
dalgınlık	kalınlık	0.7777777777777778
dalgınlık	saygınlık	0.7777777777777778
dalgınlık	yalınlık	0.7777777777777778
dalgınlık	yaygınlık	0.7777777777777778
dalgınlık	yılgınlık	0.7777777777777778
dalgınlık	çılgınlık	0.7777777777777778
dalgır	dalgıç	0.8333333333333334
dalgıç	çalgıç	0.8333333333333334
dalgıçlık	dargınlık	0.7777777777777778
dalgıçlık	yargıçlık	0.7777777777777778
dalkurutan	kankurutan	0.8
dalkıran	kaldıran	0.75
dalkıran	kılkıran	0.75
dalkıran	malkıran	0.875
dalkıran	saçkıran	0.75
dalkıran	taşkıran	0.75
dalkıran	yelkıran	0.75
dalkıran	çaldıran	0.75
dalyan	dalyancı	0.75
dalyan	dalyasan	0.75
dalyancı	dayantı	0.75
dalyancı	talancı	0.75
dalyancı	yalancı	0.75
dalyasan	dilbasan	0.75
dalıcı	halıcı	0.8333333333333334
damacı	damarcık	0.75
damacı	damgacı	0.8571428571428572
damacı	damlacık	0.75
damacı	danacı	0.8333333333333334
damacı	davacı	0.8333333333333334
damacı	kamacı	0.8333333333333334
damacı	lamacı	0.8333333333333334
damacı	yamacı	0.8333333333333334
damaksıllaşma	dudaksıllaşma	0.8461538461538461
damaksız	çakmaksız	0.7777777777777778
damarcık	damatlık	0.75
damarcık	damlacık	0.75
damarcık	dağarcık	0.875
damarcık	kabarcık	0.75
damarcık	pazarcık	0.75
damarcık	tatarcık	0.75
damarlandırma	damarlanma	0.7692307692307692
damarlandırma	detaylandırma	0.7692307692307692
damarlandırma	havalandırma	0.7692307692307692
damarlanma	tamamlanma	0.8
damarlanma	yararlanma	0.8
damatlık	damlalık	0.75
damatlık	damızlık	0.75
damatlık	daraşlık	0.75
damatlık	dayaklık	0.75
damatlık	hamallık	0.75
damatlık	hamamlık	0.75
damatlık	kavatlık	0.75
damatlık	maşatlık	0.75
damatlık	namazlık	0.75
damatlık	rahatlık	0.75
damatlık	sakatlık	0.75
damatlık	samanlık	0.75
damatlık	yamalık	0.75
damatlık	şamanlık	0.75
damgacı	damlacık	0.75
damgacılık	kamacılık	0.8
damgacılık	kavgacılık	0.8
