w1	w2	editsim	isrelated
cooking	crooning	0.75	1.0
cooking	hooking	0.8571428571428572	1.0
cooking	looking	0.8571428571428572	1.0
cookout	lookout	0.8571428571428572	1.0
cookware	coolwart	0.75	1.0
coolant	coolwart	0.75	1.0
cooler	cooper	0.8333333333333334	1.0
cooler	pooler	0.8333333333333334	1.0
coolidge	coolie	0.75	1.0
coolidge	cooling	0.75	1.0
coolie	cootie	0.8333333333333334	1.0
cooling	coupling	0.75	1.0
cooling	cowling	0.8571428571428572	1.0
cooling	crooning	0.75	1.0
cooling	schooling	0.7777777777777778	1.0
coolness	cosiness	0.75	1.0
coolness	coyness	0.75	1.0
coolness	coziness	0.75	1.0
coolness	foulness	0.75	1.0
coolness	goodness	0.75	1.0
coolness	poorness	0.75	1.0
coonskin	cowskin	0.75	1.0
coontie	cootie	0.8571428571428572	1.0
cooper	cooter	0.8333333333333334	1.0
cooper	copper	0.8333333333333334	1.0
cooper	cowper	0.8333333333333334	1.0
cooper	looper	0.8333333333333334	1.0
cooperation	cooperative	0.8181818181818181	1.0
cooperation	cooperator	0.8181818181818181	1.0
cooperation	corporation	0.8181818181818181	1.0
cooperation	operation	0.8181818181818181	1.0
cooperative	operative	0.8181818181818181	1.0
cooperativeness	imperativeness	0.8	1.0
cooperator	operator	0.8	1.0
coordinate	coordination	0.75	1.0
coordinate	coordinator	0.8181818181818181	1.0
coordinate	ordinate	0.8	1.0
coordination	coordinator	0.8333333333333334	1.0
coordination	coronation	0.75	1.0
coordination	foreordination	0.7857142857142857	1.0
coordination	incoordination	0.8571428571428572	1.0
coordination	iodination	0.75	1.0
coordination	ordination	0.8333333333333334	1.0
coordination	preordination	0.7692307692307692	1.0
coordination	subordination	0.7692307692307692	1.0
cooter	cotter	0.8333333333333334	1.0
cooter	footer	0.8333333333333334	1.0
cooter	hooter	0.8333333333333334	1.0
cooter	rooter	0.8333333333333334	1.0
cooter	scooter	0.8571428571428572	1.0
copaline	copalite	0.875	1.0
copaline	dopamine	0.75	1.0
copalite	coprolite	0.7777777777777778	1.0
copalite	sodalite	0.75	1.0
copartner	partner	0.7777777777777778	1.0
copartnership	partnership	0.8461538461538461	1.0
copeck	kopeck	0.8333333333333334	1.0
copepod	copepoda	0.875	1.0
copepoda	coppola	0.75	1.0
copernicia	copernicus	0.8	1.0
copestone	lodestone	0.7777777777777778	1.0
copier	copper	0.8333333333333334	1.0
copier	croupier	0.75	1.0
coping	coupling	0.75	1.0
copiousness	covetousness	0.75	1.0
copiousness	curiousness	0.8181818181818181	1.0
copiousness	impiousness	0.8181818181818181	1.0
copiousness	noxiousness	0.8181818181818181	1.0
copiousness	odiousness	0.8181818181818181	1.0
copiousness	piousness	0.8181818181818181	1.0
copiousness	uxoriousness	0.75	1.0
copland	scotland	0.75	1.0
copolymer	polymer	0.7777777777777778	1.0
copper	cowper	0.8333333333333334	1.0
copper	cropper	0.8571428571428572	1.0
copper	cupper	0.8333333333333334	1.0
copper	hopper	0.8333333333333334	1.0
copper	mopper	0.8333333333333334	1.0
copper	popper	0.8333333333333334	1.0
copper	topper	0.8333333333333334	1.0
coprinaceae	cornaceae	0.8181818181818181	1.0
coprinus	cornus	0.75	1.0
coprinus	cotinus	0.75	1.0
coprinus	cyprinus	0.875	1.0
coprolite	coprolith	0.8888888888888888	1.0
coprolite	saprolite	0.7777777777777778	1.0
coprophagia	coprophagy	0.8181818181818181	1.0
coptic	coptis	0.8333333333333334	1.0
copula	cotula	0.8333333333333334	1.0
copulation	copulative	0.8	1.0
copulation	cumulation	0.8	1.0
copulation	depopulation	0.75	1.0
copulation	modulation	0.8	1.0
copulation	ovulation	0.8	1.0
copulation	population	0.9	1.0
copyhold	copyholder	0.8	1.0
copying	coupling	0.75	1.0
coquetry	coquette	0.75	1.0
coquetry	country	0.75	1.0
coquette	corvette	0.75	1.0
coquette	croquette	0.8888888888888888	1.0
coquette	moquette	0.875	1.0
coquette	roquette	0.875	1.0
coquille	coville	0.75	1.0
coracan	corakan	0.8571428571428572	1.0
coraciidae	cracidae	0.8	1.0
coracle	oracle	0.8571428571428572	1.0
coralberry	cranberry	0.8	1.0
coralroot	coralwood	0.7777777777777778	1.0
coralroot	coralwort	0.7777777777777778	1.0
coralwood	coralwort	0.7777777777777778	1.0
coralwood	cordwood	0.7777777777777778	1.0
coralwood	corkwood	0.7777777777777778	1.0
corbel	cornel	0.8333333333333334	1.0
corbett	corvette	0.75	1.0
cordage	corkage	0.8571428571428572	1.0
cordage	corsage	0.8571428571428572	1.0
cordaitaceae	cordaitales	0.75	1.0
cordaitales	cordaites	0.8181818181818181	1.0
cordaites	cordite	0.7777777777777778	1.0
cordaites	corditis	0.7777777777777778	1.0
cordarone	coumarone	0.7777777777777778	1.0
cordgrass	yardgrass	0.7777777777777778	1.0
cordia	cordial	0.8571428571428572	1.0
cordite	corditis	0.75	1.0
cordoba	cordova	0.8571428571428572	1.0
cordoba	cordovan	0.75	1.0
cordon	cordovan	0.75	1.0
cordova	cordovan	0.875	1.0
cordovan	kordofan	0.75	1.0
corduroy	corduroys	0.8888888888888888	1.0
cordwood	corkwood	0.875	1.0
cordwood	hardwood	0.75	1.0
cordwood	wormwood	0.75	1.0
cordylidae	cordyline	0.8	1.0
cordylidae	corydalidae	0.8181818181818181	1.0
cordylidae	crocodylidae	0.75	1.0
cordylus	corydalus	0.7777777777777778	1.0
cordylus	corylus	0.875	1.0
coreference	preference	0.8181818181818181	1.0
coreference	reference	0.8181818181818181	1.0
coreid	coreidae	0.75	1.0
coreidae	corixidae	0.7777777777777778	1.0
coreidae	corvidae	0.875	1.0
coreidae	cottidae	0.75	1.0
coreidae	oreide	0.75	1.0
coreidae	soleidae	0.75	1.0
coreligionist	irreligionist	0.8461538461538461	1.0
coreligionist	religionism	0.7692307692307692	1.0
coreligionist	religionist	0.8461538461538461	1.0
corespondent	correspondence	0.7857142857142857	1.0
corespondent	correspondent	0.9230769230769231	1.0
corespondent	respondent	0.8333333333333334	1.0
corium	curium	0.8333333333333334	1.0
corixidae	corvidae	0.7777777777777778	1.0
corixidae	lorisidae	0.7777777777777778	1.0
corixidae	soricidae	0.7777777777777778	1.0
corkage	corsage	0.8571428571428572	1.0
corkboard	scoreboard	0.8	1.0
corkboard	workboard	0.8888888888888888	1.0
corker	corner	0.8333333333333334	1.0
corker	worker	0.8333333333333334	1.0
corkwood	wormwood	0.75	1.0
cornaceae	corylaceae	0.8	1.0
cornaceae	moraceae	0.7777777777777778	1.0
corncob	corncrib	0.75	1.0
cornea	corner	0.8333333333333334	1.0
cornea	cornet	0.8333333333333334	1.0
cornea	cornmeal	0.75	1.0
corneille	cornell	0.7777777777777778	1.0
cornel	cornell	0.8571428571428572	1.0
cornel	corner	0.8333333333333334	1.0
cornel	cornet	0.8333333333333334	1.0
cornel	cornmeal	0.75	1.0
cornell	cornmeal	0.75	1.0
cornell	cornwall	0.75	1.0
corner	cornet	0.8333333333333334	1.0
corner	coroner	0.8571428571428572	1.0
corner	scorner	0.8571428571428572	1.0
cornet	coronet	0.8571428571428572	1.0
cornet	corset	0.8333333333333334	1.0
cornetfish	cornetist	0.8	1.0
corneum	corundum	0.75	1.0
cornflour	cornflower	0.8	1.0
cornflower	moonflower	0.8	1.0
cornhusk	cornhusker	0.8	1.0
cornhusk	cornus	0.75	1.0
cornishman	cornishwoman	0.8333333333333334	1.0
cornishwoman	irishwoman	0.75	1.0
cornsilk	cornstalk	0.7777777777777778	1.0
cornus	corpus	0.8333333333333334	1.0
cornus	corvus	0.8333333333333334	1.0
cornwall	cornwallis	0.8	1.0
corolla	corollary	0.7777777777777778	1.0
corollary	coronary	0.7777777777777778	1.0
corona	coronach	0.75	1.0
corona	coronal	0.8571428571428572	1.0
corona	coronary	0.75	1.0
corona	coropuna	0.75	1.0
coronach	coronal	0.75	1.0
coronal	coronary	0.75	1.0
coronal	corporal	0.75	1.0
coronation	coronion	0.8	1.0
coronation	corporation	0.8181818181818181	1.0
coronation	crenation	0.8	1.0
coronation	pronation	0.8	1.0
coroner	coronet	0.8571428571428572	1.0
coronion	corrosion	0.7777777777777778	1.0
coronion	crinion	0.75	1.0
coronion	pogonion	0.75	1.0
corporality	corporeality	0.9166666666666666	1.0
corporality	incorporeality	0.7857142857142857	1.0
corporation	corporatism	0.8181818181818181	1.0
corporation	corporatist	0.8181818181818181	1.0
corporation	corroboration	0.7692307692307692	1.0
corporation	incorporation	0.8461538461538461	1.0
corporatism	corporatist	0.9090909090909091	1.0
corporeality	incorporeality	0.8571428571428572	1.0
corpulence	corpulency	0.9	1.0
corpulence	opulence	0.8	1.0
corpus	corvus	0.8333333333333334	1.0
corpus	scorpius	0.75	1.0
corpuscle	crepuscle	0.7777777777777778	1.0
corrasion	corrosion	0.8888888888888888	1.0
correction	corrections	0.9090909090909091	1.0
correction	corrective	0.8	1.0
correction	correlation	0.8181818181818181	1.0
correction	corruption	0.8	1.0
correctitude	corrective	0.75	1.0
correctitude	rectitude	0.75	1.0
correctness	corruptness	0.8181818181818181	1.0
correctness	currentness	0.8181818181818181	1.0
correctness	incorrectness	0.8461538461538461	1.0
correlate	correlative	0.8181818181818181	1.0
correlation	correlative	0.8181818181818181	1.0
correlation	corrugation	0.8181818181818181	1.0
correlative	correlativity	0.7692307692307692	1.0
correlativity	creativity	0.7692307692307692	1.0
correlativity	relativity	0.7692307692307692	1.0
correspondence	correspondent	0.8571428571428572	1.0
correspondent	respondent	0.7692307692307692	1.0
corrida	corridor	0.75	1.0
corrie	cowrie	0.8333333333333334	1.0
corrigenda	corrigendum	0.8181818181818181	1.0
corrosion	corrosive	0.7777777777777778	1.0
corrugation	corruption	0.8181818181818181	1.0
corruptibility	incorruptibility	0.875	1.0
corruption	incorruption	0.8333333333333334	1.0
corruption	irruption	0.8	1.0
corruptness	incorruptness	0.8461538461538461	1.0
corselet	corset	0.75	1.0
corselet	corslet	0.875	1.0
corset	corslet	0.8571428571428572	1.0
cortef	cortes	0.8333333333333334	1.0
cortef	cortez	0.8333333333333334	1.0
cortes	cortex	0.8333333333333334	1.0
cortes	cortez	0.8333333333333334	1.0
cortes	courtesy	0.75	1.0
cortex	cortez	0.8333333333333334	1.0
cortex	vortex	0.8333333333333334	1.0
corticosteroid	corticosterone	0.8571428571428572	1.0
corticotrophin	corticotropin	0.9285714285714286	1.0
cortisol	cortisone	0.7777777777777778	1.0
cortland	foreland	0.75	1.0
cortland	northland	0.7777777777777778	1.0
corundom	corundum	0.875	1.0
corvette	curette	0.75	1.0
corvidae	cottidae	0.75	1.0
corydalis	corydalus	0.8888888888888888	1.0
corydalus	corylus	0.7777777777777778	1.0
corylopsis	oryzopsis	0.8	1.0
coryphaenidae	scorpaenidae	0.7692307692307692	1.0
corythosaur	corythosaurus	0.8461538461538461	1.0
cosecant	cotenant	0.75	1.0
cosecant	covenant	0.75	1.0
cosecant	secant	0.75	1.0
cosignatory	signatory	0.8181818181818181	1.0
cosigner	cosine	0.75	1.0
cosigner	designer	0.75	1.0
cosigner	signer	0.75	1.0
cosine	cosiness	0.75	1.0
cosine	cytosine	0.75	1.0
cosiness	costliness	0.8	1.0
cosiness	coyness	0.75	1.0
cosiness	coziness	0.875	1.0
cosiness	crossness	0.7777777777777778	1.0
cosiness	easiness	0.75	1.0
cosiness	foxiness	0.75	1.0
cosiness	holiness	0.75	1.0
cosiness	loginess	0.75	1.0
cosiness	lousiness	0.7777777777777778	1.0
cosiness	noisiness	0.7777777777777778	1.0
cosiness	nosiness	0.875	1.0
cosiness	prosiness	0.7777777777777778	1.0
cosiness	ropiness	0.75	1.0
cosiness	rosiness	0.875	1.0
cosmetologist	cosmetology	0.7692307692307692	1.0
cosmetologist	cosmologist	0.8461538461538461	1.0
cosmetologist	osteologist	0.7692307692307692	1.0
cosmetology	cosmology	0.8181818181818181	1.0
cosmogeny	cosmogony	0.8888888888888888	1.0
cosmogeny	homogeny	0.7777777777777778	1.0
cosmogony	cosmology	0.7777777777777778	1.0
cosmographer	cosmographist	0.7692307692307692	1.0
cosmographer	cosmography	0.8333333333333334	1.0
cosmographer	demographer	0.75	1.0
cosmographer	pornographer	0.75	1.0
cosmographist	cosmography	0.7692307692307692	1.0
cosmographist	demographist	0.7692307692307692	1.0
cosmography	seismography	0.75	1.0
cosmography	tomography	0.8181818181818181	1.0
cosmologist	pomologist	0.8181818181818181	1.0
cosmologist	seismologist	0.75	1.0
cosmology	homology	0.7777777777777778	1.0
cosmology	nosology	0.7777777777777778	1.0
cosmology	pomology	0.7777777777777778	1.0
cosmology	posology	0.7777777777777778	1.0
cosmopolitan	cosmopolite	0.8333333333333334	1.0
cossack	crossjack	0.7777777777777778	1.0
cossack	mossback	0.75	1.0
costalgia	mastalgia	0.7777777777777778	1.0
costalgia	nostalgia	0.8888888888888888	1.0
costalgia	otalgia	0.7777777777777778	1.0
costing	counting	0.75	1.0
costing	courting	0.75	1.0
costing	crossing	0.75	1.0
costing	jostling	0.75	1.0
costing	posting	0.8571428571428572	1.0
costing	roasting	0.75	1.0
costing	scouting	0.75	1.0
costing	toasting	0.75	1.0
costliness	courtliness	0.8181818181818181	1.0
costliness	ghostliness	0.8181818181818181	1.0
costmary	ostiary	0.75	1.0
costmary	rosemary	0.75	1.0
costume	costumer	0.875	1.0
costume	costumier	0.7777777777777778	1.0
costumer	costumier	0.8888888888888888	1.0
costumer	customer	0.75	1.0
costumer	posturer	0.75	1.0
costumier	couturier	0.7777777777777778	1.0
cotangent	tangent	0.7777777777777778	1.0
cotenant	covenant	0.875	1.0
cotenant	tenant	0.75	1.0
cothromboplastin	thromboplastin	0.875	1.0
cotilion	cotillion	0.8888888888888888	1.0
cotilion	postilion	0.7777777777777778	1.0
cotillion	octillion	0.7777777777777778	1.0
cotingidae	tingidae	0.8	1.0
cotinus	plotinus	0.75	1.0
cotswold	cotswolds	0.8888888888888888	1.0
cottage	cottager	0.875	1.0
cottage	frottage	0.75	1.0
cottage	pottage	0.8571428571428572	1.0
cottager	cottar	0.75	1.0
cottager	cotter	0.75	1.0
cottager	cottier	0.75	1.0
cottager	pottage	0.75	1.0
cottar	cotter	0.8333333333333334	1.0
cotter	cottier	0.8571428571428572	1.0
cotter	cutter	0.8333333333333334	1.0
cotter	jotter	0.8333333333333334	1.0
cotter	potter	0.8333333333333334	1.0
cotter	rotter	0.8333333333333334	1.0
cottidae	pittidae	0.75	1.0
cottidae	sittidae	0.75	1.0
cottier	courtier	0.75	1.0
cottonseed	cottonweed	0.9	1.0
cottonweed	cottonwood	0.8	1.0
coturnix	turnix	0.75	1.0
cotyledon	dicotyledon	0.8181818181818181	1.0
coughing	counting	0.75	1.0
coughing	coupling	0.75	1.0
coughing	coursing	0.75	1.0
coughing	courting	0.75	1.0
coughing	crushing	0.75	1.0
coughing	sloughing	0.7777777777777778	1.0
coughing	touching	0.75	1.0
coulisse	cuisse	0.75	1.0
coulter	counter	0.8571428571428572	1.0
coulter	moulter	0.8571428571428572	1.0
coumarone	coumarouna	0.8	1.0
coumarone	cumarone	0.8888888888888888	1.0
councillor	counsellor	0.8	1.0
councillorship	councilorship	0.9285714285714286	1.0
councillorship	counsellorship	0.8571428571428572	1.0
councillorship	counselorship	0.7857142857142857	1.0
councilman	councilwoman	0.8333333333333334	1.0
councilorship	counsellorship	0.7857142857142857	1.0
councilorship	counselorship	0.8461538461538461	1.0
councilwoman	counterwoman	0.75	1.0
councilwoman	countrywoman	0.75	1.0
counsel	counselor	0.7777777777777778	1.0
counseling	counselling	0.9090909090909091	1.0
counsellor	counselor	0.9	1.0
counsellorship	counselorship	0.9285714285714286	1.0
counter	countess	0.75	1.0
counter	courtier	0.75	1.0
counter	encounter	0.7777777777777778	1.0
counter	mounter	0.8571428571428572	1.0
counteraction	counterattraction	0.7647058823529411	1.0
counteraction	interaction	0.7692307692307692	1.0
counterblast	counterblow	0.75	1.0
counterblast	counterclaim	0.75	1.0
counterblast	counterpart	0.75	1.0
counterblast	counterplan	0.75	1.0
counterblast	counterplay	0.75	1.0
counterblast	counterplot	0.75	1.0
counterblow	counterglow	0.9090909090909091	1.0
counterblow	counterplot	0.8181818181818181	1.0
counterbore	counterfire	0.8181818181818181	1.0
counterbore	countermove	0.8181818181818181	1.0
counterbore	counterpoise	0.75	1.0
countercharge	undercharge	0.7692307692307692	1.0
counterclaim	counterplan	0.75	1.0
counterclaim	counterplay	0.75	1.0
counterclaim	counterstain	0.75	1.0
countercoup	countertop	0.8181818181818181	1.0
countercurrent	undercurrent	0.7857142857142857	1.0
counterdemonstration	counterdemonstrator	0.9	1.0
counterfeit	counterfeiter	0.8461538461538461	1.0
counterfeit	counterweight	0.7692307692307692	1.0
counterfire	countermine	0.8181818181818181	1.0
counterfire	counterpoise	0.75	1.0
counterfoil	counterpoint	0.75	1.0
counterfoil	counterpoise	0.75	1.0
counterglow	counterplot	0.8181818181818181	1.0
counterman	countermand	0.9090909090909091	1.0
counterman	countermarch	0.75	1.0
counterman	countermine	0.8181818181818181	1.0
counterman	counterpane	0.8181818181818181	1.0
